CCODE SCODE YEAR XRREG XRCOMP XROPEN XCONST PARREG PARCOMP DEMOCRACY AUTOCRACY POLITY ORIGIN
145 BOL 1933 3 3 4 3 3 3 4 2 2 0
145 BOL 1934 3 3 4 3 3 3 4 2 2 0
145 BOL 1935 3 3 4 3 3 3 4 2 2 0
145 BOL 1936 2 1 4 1 3 3 1 6 -5 0
145 BOL 1937 2 1 4 1 3 3 1 6 -5 0
145 BOL 1938 2 1 4 1 3 3 1 6 -5 0
145 BOL 1939 2 1 4 1 3 3 1 6 -5 0
145 BOL 1940 2 1 4 1 3 3 1 6 -5 0
145 BOL 1941 2 1 4 1 3 3 1 6 -5 0
145 BOL 1942 2 1 4 1 3 3 1 6 -5 0
145 BOL 1943 2 1 4 1 3 3 1 6 -5 0
145 BOL 1944 2 1 4 1 3 3 1 6 -5 0
145 BOL 1945 2 1 4 1 3 3 1 6 -5 0
145 BOL 1946 2 1 4 1 3 3 1 6 -5 0
145 BOL 1947 2 1 4 1 3 3 1 6 -5 0
145 BOL 1948 2 1 4 1 3 3 1 6 -5 0
145 BOL 1949 2 1 4 1 3 3 1 6 -5 0
145 BOL 1950 2 1 4 1 3 3 1 6 -5 0
145 BOL 1951 2 1 4 1 3 3 1 6 -5 0
145 BOL 1952 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
145 BOL 1953 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
145 BOL 1954 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
145 BOL 1955 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
145 BOL 1956 2 1 4 3 3 3 1 4 -3 0
145 BOL 1957 2 1 4 3 3 3 1 4 -3 0
145 BOL 1958 2 1 4 3 3 3 1 4 -3 0
145 BOL 1959 2 1 4 3 3 3 1 4 -3 0
145 BOL 1960 2 1 4 3 3 3 1 4 -3 0
145 BOL 1961 2 1 4 3 3 3 1 4 -3 0
145 BOL 1962 2 1 4 3 3 3 1 4 -3 0
145 BOL 1963 2 1 4 3 3 3 1 4 -3 0
145 BOL 1964 1 0 0 2 3 2 0 4 -4 0
145 BOL 1965 1 0 0 2 3 2 0 4 -4 0
145 BOL 1966 2 0 0 2 3 2 0 4 -4 0
145 BOL 1967 2 0 0 2 3 2 0 4 -4 0
145 BOL 1968 2 0 0 2 3 2 0 4 -4 0
145 BOL 1969 1 0 0 2 3 2 0 4 -4 0
145 BOL 1970 1 0 0 1 3 2 0 5 -5 0
145 BOL 1971 1 0 0 1 4 1 0 7 -7 0
145 BOL 1972 1 0 0 1 4 1 0 7 -7 0
145 BOL 1973 1 0 0 1 4 1 0 7 -7 0
145 BOL 1974 1 0 0 1 4 1 0 7 -7 0
145 BOL 1975 1 0 0 1 4 1 0 7 -7 0
145 BOL 1976 1 0 0 1 4 1 0 7 -7 0
145 BOL 1977 1 0 0 1 4 1 0 7 -7 0
145 BOL 1978 2 0 0 2 3 2 0 4 -4 0
145 BOL 1979 2 0 0 2 3 2 0 4 -4 0
145 BOL 1980 1 0 0 1 4 1 0 7 -7 0
145 BOL 1981 1 0 0 1 4 1 0 7 -7 0
145 BOL 1982 3 3 4 7 2 3 8 0 8 0
145 BOL 1983 3 3 4 7 2 3 8 0 8 0
145 BOL 1984 3 3 4 7 2 3 8 0 8 0
145 BOL 1985 3 3 4 7 2 4 9 0 9 0
145 BOL 1986 3 3 4 7 2 4 9 0 9 0
145 BOL 1987 3 3 4 7 2 4 9 0 9 0
145 BOL 1988 3 3 4 7 2 4 9 0 9 0
145 BOL 1989 3 3 4 7 2 4 9 0 9 0
145 BOL 1990 3 3 4 7 2 4 9 0 9 0
145 BOL 1991 3 3 4 7 2 4 9 0 9 0
145 BOL 1992 3 3 4 7 2 4 9 0 9 0
145 BOL 1993 3 3 4 7 2 4 9 0 9 0
145 BOL 1994 3 3 4 7 2 4 9 0 9 0
145 BOL 1995 3 3 4 7 2 4 9 0 9 0
145 BOL 1996 3 3 4 7 2 4 9 0 9 0
145 BOL 1997 3 3 4 7 2 4 9 0 9 0
145 BOL 1998 3 3 4 7 2 4 9 0 9 0
145 BOL 1999 3 3 4 7 2 4 9 0 9 0
145 BOL 2000 3 3 4 7 2 4 9 0 9 0
145 BOL 2001 3 3 4 7 2 4 9 0 9 0
145 BOL 2002 3 3 4 7 2 4 9 0 9 0
145 BOL 2003 3 3 4 7 2 3 8 0 8 0
145 BOL 2004 3 3 4 7 2 3 8 0 8 0
145 BOL 2005 3 3 4 7 2 3 8 0 8 0
145 BOL 2006 3 3 4 7 2 3 8 0 8 0
145 BOL 2007 3 3 4 7 2 3 8 0 8 0
150 PAR 1816 2 1 4 1 4 1 0 9 -9 0
150 PAR 1817 2 1 4 1 4 1 0 9 -9 0
150 PAR 1818 2 1 4 1 4 1 0 9 -9 0
150 PAR 1819 2 1 4 1 4 1 0 9 -9 0
150 PAR 1820 2 1 4 1 4 1 0 9 -9 0
150 PAR 1821 2 1 4 1 4 1 0 9 -9 0
150 PAR 1822 2 1 4 1 4 1 0 9 -9 0
150 PAR 1823 2 1 4 1 4 1 0 9 -9 0
150 PAR 1824 2 1 4 1 4 1 0 9 -9 0
150 PAR 1825 2 1 4 1 4 1 0 9 -9 0
150 PAR 1826 2 1 4 1 4 1 0 9 -9 0
150 PAR 1827 2 1 4 1 4 1 0 9 -9 0
150 PAR 1828 2 1 4 1 4 1 0 9 -9 0
150 PAR 1829 2 1 4 1 4 1 0 9 -9 0
150 PAR 1830 2 1 4 1 4 1 0 9 -9 0
150 PAR 1831 2 1 4 1 4 1 0 9 -9 0
150 PAR 1832 2 1 4 1 4 1 0 9 -9 0
150 PAR 1833 2 1 4 1 4 1 0 9 -9 0
150 PAR 1834 2 1 4 1 4 1 0 9 -9 0
150 PAR 1835 2 1 4 1 4 1 0 9 -9 0
150 PAR 1836 2 1 4 1 4 1 0 9 -9 0
150 PAR 1837 2 1 4 1 4 1 0 9 -9 0
150 PAR 1838 2 1 4 1 4 1 0 9 -9 0
150 PAR 1839 2 1 4 1 4 1 0 9 -9 0
150 PAR 1840 2 1 4 1 4 1 0 9 -9 0
150 PAR 1841 2 1 4 1 4 1 0 9 -9 0
150 PAR 1842 2 1 4 1 4 1 0 9 -9 0
150 PAR 1843 2 1 4 1 4 1 0 9 -9 0
150 PAR 1844 2 1 4 1 4 1 0 9 -9 0
150 PAR 1845 2 1 4 1 4 1 0 9 -9 0
150 PAR 1846 2 1 4 1 4 1 0 9 -9 0
150 PAR 1847 2 1 4 1 4 1 0 9 -9 0
150 PAR 1848 2 1 4 1 4 1 0 9 -9 0
150 PAR 1849 2 1 4 1 4 1 0 9 -9 0
150 PAR 1850 2 1 4 1 4 1 0 9 -9 0
150 PAR 1851 2 1 4 1 4 1 0 9 -9 0
150 PAR 1852 2 1 4 1 4 1 0 9 -9 0
150 PAR 1853 2 1 4 1 4 1 0 9 -9 0
150 PAR 1854 2 1 4 1 4 1 0 9 -9 0
150 PAR 1855 2 1 4 1 4 1 0 9 -9 0
150 PAR 1856 2 1 4 1 4 1 0 9 -9 0
150 PAR 1857 2 1 4 1 4 1 0 9 -9 0
150 PAR 1858 2 1 4 1 4 1 0 9 -9 0
150 PAR 1859 2 1 4 1 4 1 0 9 -9 0
150 PAR 1860 2 1 4 1 4 1 0 9 -9 0
150 PAR 1861 2 1 4 1 4 1 0 9 -9 0
150 PAR 1862 2 1 4 1 4 1 0 9 -9 0
150 PAR 1863 2 1 4 1 4 1 0 9 -9 0
150 PAR 1864 2 1 4 1 4 1 0 9 -9 0
150 PAR 1865 2 1 4 1 4 1 0 9 -9 0
150 PAR 1866 2 1 4 1 4 1 0 9 -9 0
150 PAR 1867 2 1 4 1 4 1 0 9 -9 0
150 PAR 1868 2 1 4 1 4 1 0 9 -9 0
150 PAR 1869 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
150 PAR 1870 1 1 4 3 3 3 1 4 -3 0
150 PAR 1871 1 1 4 3 3 3 1 4 -3 0
150 PAR 1872 1 1 4 3 3 3 1 4 -3 0
150 PAR 1873 1 1 4 3 3 3 1 4 -3 0
150 PAR 1874 1 1 4 3 3 3 1 4 -3 0
150 PAR 1875 1 1 4 3 3 3 1 4 -3 0
150 PAR 1876 1 1 4 3 3 3 1 4 -3 0
150 PAR 1877 1 1 4 2 3 3 1 5 -4 0
150 PAR 1878 1 1 4 2 3 3 1 5 -4 0
150 PAR 1879 1 1 4 2 3 3 1 5 -4 0
150 PAR 1880 1 1 4 2 3 3 1 5 -4 0
150 PAR 1881 1 1 4 2 3 3 1 5 -4 0
150 PAR 1882 1 1 4 2 3 3 1 5 -4 0
150 PAR 1883 1 1 4 2 3 3 1 5 -4 0
150 PAR 1884 1 1 4 2 3 3 1 5 -4 0
150 PAR 1885 1 1 4 2 3 3 1 5 -4 0
150 PAR 1886 1 1 4 2 3 3 1 5 -4 0
150 PAR 1887 1 1 4 2 3 3 1 5 -4 0
150 PAR 1888 1 1 4 2 3 3 1 5 -4 0
150 PAR 1889 1 1 4 2 3 3 1 5 -4 0
150 PAR 1890 1 1 4 2 3 3 1 5 -4 0
150 PAR 1891 1 1 4 2 3 3 1 5 -4 0
150 PAR 1892 1 1 4 2 3 3 1 5 -4 0
150 PAR 1893 1 1 4 2 3 3 1 5 -4 0
150 PAR 1894 1 1 4 2 3 3 1 5 -4 0
150 PAR 1895 1 1 4 2 3 3 1 5 -4 0
150 PAR 1896 1 1 4 2 3 3 1 5 -4 0
150 PAR 1897 1 1 4 2 3 3 1 5 -4 0
150 PAR 1898 1 1 4 2 3 3 1 5 -4 0
150 PAR 1899 1 1 4 2 3 3 1 5 -4 0
150 PAR 1900 1 1 4 2 3 3 1 5 -4 0
150 PAR 1901 1 1 4 2 3 3 1 5 -4 0
150 PAR 1902 1 1 4 2 3 3 1 5 -4 0
150 PAR 1903 1 1 4 2 3 3 1 5 -4 0
150 PAR 1904 1 1 4 3 3 3 1 4 -3 0
150 PAR 1905 1 1 4 3 3 3 1 4 -3 0
150 PAR 1906 1 1 4 3 3 3 1 4 -3 0
150 PAR 1907 1 1 4 3 3 3 1 4 -3 0
150 PAR 1908 1 1 4 3 3 3 1 4 -3 0
150 PAR 1909 1 1 4 3 3 3 1 4 -3 0
150 PAR 1910 1 1 4 3 3 3 1 4 -3 0
150 PAR 1911 1 1 4 3 3 3 1 4 -3 0
150 PAR 1912 1 1 4 3 3 3 1 4 -3 0
150 PAR 1913 1 1 4 3 3 3 1 4 -3 0
150 PAR 1914 1 1 4 3 3 3 1 4 -3 0
150 PAR 1915 1 1 4 3 3 3 1 4 -3 0
150 PAR 1916 1 1 4 3 3 3 1 4 -3 0
150 PAR 1917 1 1 4 3 3 3 1 4 -3 0
150 PAR 1918 1 1 4 3 3 3 1 4 -3 0
150 PAR 1919 1 1 4 3 3 3 1 4 -3 0
150 PAR 1920 1 1 4 3 3 3 1 4 -3 0
150 PAR 1921 1 1 4 3 3 3 1 4 -3 0
150 PAR 1922 1 1 4 3 3 3 1 4 -3 0
150 PAR 1923 1 1 4 3 3 3 1 4 -3 0
150 PAR 1924 1 1 4 3 3 3 1 4 -3 0
150 PAR 1925 1 1 4 3 3 3 1 4 -3 0
150 PAR 1926 1 1 4 3 3 3 1 4 -3 0
150 PAR 1927 1 1 4 3 3 3 1 4 -3 0
150 PAR 1928 1 1 4 3 3 3 1 4 -3 0
150 PAR 1929 1 1 4 3 3 3 1 4 -3 0
150 PAR 1930 1 1 4 3 3 3 1 4 -3 0
150 PAR 1931 1 1 4 3 3 3 1 4 -3 0
150 PAR 1932 1 1 4 3 3 3 1 4 -3 0
150 PAR 1933 1 1 4 3 3 3 1 4 -3 0
150 PAR 1934 1 1 4 3 3 3 1 4 -3 0
150 PAR 1935 1 1 4 3 3 3 1 4 -3 0
150 PAR 1936 1 0 0 1 4 1 0 7 -7 0
150 PAR 1937 3 3 4 3 3 3 4 2 2 0
150 PAR 1938 3 3 4 3 3 3 4 2 2 0
150 PAR 1939 3 3 4 3 3 3 4 2 2 0
150 PAR 1940 2 1 4 1 4 1 0 9 -9 0
150 PAR 1941 2 1 4 1 4 1 0 9 -9 0
150 PAR 1942 2 1 4 1 4 1 0 9 -9 0
150 PAR 1943 2 1 4 1 4 1 0 9 -9 0
150 PAR 1944 2 1 4 1 4 1 0 9 -9 0
150 PAR 1945 2 1 4 1 4 1 0 9 -9 0
150 PAR 1946 2 1 4 1 4 1 0 9 -9 0
150 PAR 1947 2 1 4 1 3 3 1 6 -5 0
150 PAR 1948 2 1 4 1 3 3 1 6 -5 0
150 PAR 1949 2 1 4 1 3 3 1 6 -5 0
150 PAR 1950 2 1 4 1 3 3 1 6 -5 0
150 PAR 1951 2 1 4 1 3 3 1 6 -5 0
150 PAR 1952 2 1 4 1 3 3 1 6 -5 0
150 PAR 1953 2 1 4 1 3 3 1 6 -5 0
150 PAR 1954 2 1 4 1 4 1 0 9 -9 0
150 PAR 1955 2 1 4 1 4 1 0 9 -9 0
150 PAR 1956 2 1 4 1 4 1 0 9 -9 0
150 PAR 1957 2 1 4 1 4 1 0 9 -9 0
150 PAR 1958 2 1 4 1 4 1 0 9 -9 0
150 PAR 1959 2 1 4 1 4 1 0 9 -9 0
150 PAR 1960 2 1 4 1 4 1 0 9 -9 0
150 PAR 1961 2 1 4 1 4 1 0 9 -9 0
150 PAR 1962 2 1 4 1 4 1 0 9 -9 0
150 PAR 1963 2 1 4 1 4 1 0 9 -9 0
150 PAR 1964 2 1 4 1 4 1 0 9 -9 0
150 PAR 1965 2 1 4 1 4 1 0 9 -9 0
150 PAR 1966 2 1 4 1 4 1 0 9 -9 0
150 PAR 1967 2 1 4 1 4 2 0 8 -8 0
150 PAR 1968 2 1 4 1 4 2 0 8 -8 0
150 PAR 1969 2 1 4 1 4 2 0 8 -8 0
150 PAR 1970 2 1 4 1 4 2 0 8 -8 0
150 PAR 1971 2 1 4 1 4 2 0 8 -8 0
150 PAR 1972 2 1 4 1 4 2 0 8 -8 0
150 PAR 1973 2 1 4 1 4 2 0 8 -8 0
150 PAR 1974 2 1 4 1 4 2 0 8 -8 0
150 PAR 1975 2 1 4 1 4 2 0 8 -8 0
150 PAR 1976 2 1 4 1 4 2 0 8 -8 0
150 PAR 1977 2 1 4 1 4 2 0 8 -8 0
150 PAR 1978 2 1 4 1 4 2 0 8 -8 0
150 PAR 1979 2 1 4 1 4 2 0 8 -8 0
150 PAR 1980 2 1 4 1 4 2 0 8 -8 0
150 PAR 1981 2 1 4 1 4 2 0 8 -8 0
150 PAR 1982 2 1 4 1 4 2 0 8 -8 0
150 PAR 1983 2 1 4 1 4 2 0 8 -8 0
150 PAR 1984 2 1 4 1 4 2 0 8 -8 0
150 PAR 1985 2 1 4 1 4 2 0 8 -8 0
150 PAR 1986 2 1 4 1 4 2 0 8 -8 0
150 PAR 1987 2 1 4 1 4 2 0 8 -8 0
150 PAR 1988 2 1 4 1 4 2 0 8 -8 0
150 PAR 1989 2 2 4 3 2 3 3 1 2 0
150 PAR 1990 2 2 4 3 2 3 3 1 2 0
150 PAR 1991 2 2 4 3 2 3 3 1 2 0
150 PAR 1992 2 2 4 7 2 3 7 0 7 0
150 PAR 1993 2 2 4 7 2 3 7 0 7 0
150 PAR 1994 2 2 4 7 2 3 7 0 7 0
150 PAR 1995 2 2 4 7 2 3 7 0 7 0
150 PAR 1996 2 2 4 7 2 3 7 0 7 0
150 PAR 1997 2 2 4 7 2 3 7 0 7 0
150 PAR 1998 2 2 4 6 2 3 6 0 6 0
150 PAR 1999 2 2 4 7 2 3 7 0 7 0
150 PAR 2000 2 2 4 7 2 3 7 0 7 0
150 PAR 2001 2 2 4 7 2 3 7 0 7 0
150 PAR 2002 2 2 4 7 2 3 7 0 7 0
150 PAR 2003 3 3 4 7 2 3 8 0 8 0
150 PAR 2004 3 3 4 7 2 3 8 0 8 0
150 PAR 2005 3 3 4 7 2 3 8 0 8 0
150 PAR 2006 3 3 4 7 2 3 8 0 8 0
150 PAR 2007 3 3 4 7 2 3 8 0 8 0
155 CHL 1818 2 1 4 1 3 3 1 6 -5 0
155 CHL 1819 2 1 4 1 3 3 1 6 -5 0
155 CHL 1820 2 1 4 1 3 3 1 6 -5 0
155 CHL 1821 2 1 4 1 3 3 1 6 -5 0
155 CHL 1822 2 1 4 1 3 3 1 6 -5 0
155 CHL 1823 2 1 4 1 3 3 1 6 -5 0
155 CHL 1824 2 1 4 1 3 3 1 6 -5 0
155 CHL 1825 2 1 4 1 3 3 1 6 -5 0
155 CHL 1826 2 1 4 1 3 3 1 6 -5 0
155 CHL 1827 2 1 4 1 3 3 1 6 -5 0
155 CHL 1828 2 1 4 1 3 3 1 6 -5 0
155 CHL 1829 2 1 4 1 3 3 1 6 -5 0
155 CHL 1830 2 1 4 1 3 3 1 6 -5 0
155 CHL 1831 2 1 4 1 3 3 1 6 -5 0
155 CHL 1832 2 1 4 1 3 3 1 6 -5 0
155 CHL 1833 2 1 4 1 3 3 1 6 -5 0
155 CHL 1834 2 1 4 1 3 3 1 6 -5 0
155 CHL 1835 2 1 4 1 3 3 1 6 -5 0
155 CHL 1836 2 1 4 1 3 3 1 6 -5 0
155 CHL 1837 2 1 4 1 3 3 1 6 -5 0
155 CHL 1838 2 1 4 1 3 3 1 6 -5 0
155 CHL 1839 2 1 4 1 3 3 1 6 -5 0
155 CHL 1840 2 1 4 1 3 3 1 6 -5 0
155 CHL 1841 2 1 4 1 3 3 1 6 -5 0
155 CHL 1842 2 1 4 1 3 3 1 6 -5 0
155 CHL 1843 2 1 4 1 3 3 1 6 -5 0
155 CHL 1844 2 1 4 1 3 3 1 6 -5 0
155 CHL 1845 2 1 4 1 3 3 1 6 -5 0
155 CHL 1846 2 1 4 1 3 3 1 6 -5 0
155 CHL 1847 2 1 4 1 3 3 1 6 -5 0
155 CHL 1848 2 1 4 1 3 3 1 6 -5 0
155 CHL 1849 2 1 4 1 3 3 1 6 -5 0
155 CHL 1850 2 1 4 1 3 3 1 6 -5 0
155 CHL 1851 2 2 4 2 3 3 3 3 0 0
155 CHL 1852 2 2 4 2 3 3 3 3 0 0
155 CHL 1853 2 2 4 2 3 3 3 3 0 0
155 CHL 1854 2 2 4 2 3 3 3 3 0 0
155 CHL 1855 2 2 4 2 3 3 3 3 0 0
155 CHL 1856 2 2 4 2 3 3 3 3 0 0
155 CHL 1857 2 2 4 2 3 3 3 3 0 0
155 CHL 1858 2 2 4 2 3 3 3 3 0 0
155 CHL 1859 2 2 4 2 3 3 3 3 0 0
155 CHL 1860 2 2 4 2 3 3 3 3 0 0
155 CHL 1861 2 2 4 2 3 3 3 3 0 0
155 CHL 1862 2 2 4 2 3 3 3 3 0 0
155 CHL 1863 2 2 4 2 3 3 3 3 0 0
155 CHL 1864 2 2 4 2 3 3 3 3 0 0
155 CHL 1865 2 2 4 2 3 3 3 3 0 0
155 CHL 1866 2 2 4 2 3 3 3 3 0 0
155 CHL 1867 2 2 4 2 3 3 3 3 0 0
155 CHL 1868 2 2 4 2 3 3 3 3 0 0
155 CHL 1869 2 2 4 2 3 3 3 3 0 0
155 CHL 1870 2 2 4 2 3 3 3 3 0 0
155 CHL 1871 2 2 4 2 3 3 3 3 0 0
155 CHL 1872 2 2 4 2 3 3 3 3 0 0
155 CHL 1873 2 2 4 2 3 3 3 3 0 0
155 CHL 1874 2 2 4 4 3 3 4 1 3 0
155 CHL 1875 2 2 4 4 3 3 4 1 3 0
155 CHL 1876 2 2 4 4 3 3 4 1 3 0
155 CHL 1877 2 2 4 4 3 3 4 1 3 0
155 CHL 1878 2 2 4 4 3 3 4 1 3 0
155 CHL 1879 2 2 4 4 3 3 4 1 3 0
155 CHL 1880 2 2 4 4 3 3 4 1 3 0
155 CHL 1881 2 2 4 4 3 3 4 1 3 0
155 CHL 1882 2 2 4 4 3 3 4 1 3 0
155 CHL 1883 2 2 4 4 3 3 4 1 3 0
155 CHL 1884 2 2 4 4 3 3 4 1 3 0
155 CHL 1885 2 2 4 4 3 3 4 1 3 0
155 CHL 1886 2 2 4 4 3 3 4 1 3 0
155 CHL 1887 2 2 4 4 3 3 4 1 3 0
155 CHL 1888 3 3 4 5 3 3 6 1 5 0
155 CHL 1889 3 3 4 5 3 3 6 1 5 0
155 CHL 1890 3 3 4 5 3 3 6 1 5 0
155 CHL 1891 2 1 4 7 2 3 5 2 3 0
155 CHL 1892 2 1 4 7 2 3 5 2 3 0
155 CHL 1893 2 1 4 7 2 3 5 2 3 0
155 CHL 1894 2 1 4 7 2 3 5 2 3 0
155 CHL 1895 2 1 4 7 2 3 5 2 3 0
155 CHL 1896 2 1 4 7 2 3 5 2 3 0
155 CHL 1897 2 1 4 7 2 3 5 2 3 0
155 CHL 1898 2 1 4 7 2 3 5 2 3 0
155 CHL 1899 2 1 4 7 2 3 5 2 3 0
155 CHL 1900 2 1 4 7 2 3 5 2 3 0
155 CHL 1901 2 1 4 7 2 3 5 2 3 0
155 CHL 1902 2 1 4 7 2 3 5 2 3 0
155 CHL 1903 2 1 4 7 2 3 5 2 3 0
155 CHL 1904 2 1 4 7 2 3 5 2 3 0
155 CHL 1905 2 1 4 7 2 3 5 2 3 0
155 CHL 1906 2 1 4 7 2 3 5 2 3 0
155 CHL 1907 2 1 4 7 2 3 5 2 3 0
155 CHL 1908 2 1 4 7 2 3 5 2 3 0
155 CHL 1909 2 1 4 7 2 3 5 2 3 0
155 CHL 1910 2 1 4 7 2 3 5 2 3 0
155 CHL 1911 2 1 4 7 2 3 5 2 3 0
155 CHL 1912 2 1 4 7 2 3 5 2 3 0
155 CHL 1913 2 1 4 7 2 3 5 2 3 0
155 CHL 1914 2 1 4 7 2 3 5 2 3 0
155 CHL 1915 2 1 4 7 2 3 5 2 3 0
155 CHL 1916 2 1 4 7 2 3 5 2 3 0
155 CHL 1917 2 1 4 7 2 3 5 2 3 0
155 CHL 1918 2 1 4 7 2 3 5 2 3 0
155 CHL 1919 2 1 4 7 2 3 5 2 3 0
155 CHL 1920 2 1 4 7 2 3 5 2 3 0
155 CHL 1921 2 1 4 7 2 3 5 2 3 0
155 CHL 1922 2 1 4 7 2 3 5 2 3 0
155 CHL 1923 2 1 4 7 2 3 5 2 3 0
155 CHL 1924 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
155 CHL 1925 2 1 4 3 2 3 1 3 -2 0
155 CHL 1926 2 1 4 3 2 3 1 3 -2 0
155 CHL 1927 2 1 4 3 2 3 1 3 -2 0
155 CHL 1928 2 1 4 3 2 3 1 3 -2 0
155 CHL 1929 2 1 4 3 2 3 1 3 -2 0
155 CHL 1930 2 1 4 3 2 3 1 3 -2 0
155 CHL 1931 2 1 4 3 2 3 1 3 -2 0
155 CHL 1932 2 1 4 3 2 3 1 3 -2 0
155 CHL 1933 2 1 4 3 2 3 1 3 -2 0
155 CHL 1934 2 1 4 3 2 3 1 3 -2 0
155 CHL 1935 2 2 4 3 2 3 3 1 2 0
155 CHL 1936 2 2 4 3 2 3 3 1 2 0
155 CHL 1937 2 2 4 3 2 3 3 1 2 0
155 CHL 1938 2 2 4 3 2 3 3 1 2 0
155 CHL 1939 2 2 4 3 2 3 3 1 2 0
155 CHL 1940 2 2 4 3 2 3 3 1 2 0
155 CHL 1941 2 2 4 3 2 3 3 1 2 0
155 CHL 1942 2 2 4 3 2 3 3 1 2 0
155 CHL 1943 2 2 4 3 2 3 3 1 2 0
155 CHL 1944 2 2 4 3 2 3 3 1 2 0
155 CHL 1945 2 2 4 3 2 3 3 1 2 0
155 CHL 1946 2 2 4 3 2 3 3 1 2 0
155 CHL 1947 2 2 4 3 2 3 3 1 2 0
155 CHL 1948 2 2 4 3 2 3 3 1 2 0
155 CHL 1949 2 2 4 3 2 3 3 1 2 0
155 CHL 1950 2 2 4 3 2 3 3 1 2 0
155 CHL 1951 2 2 4 3 2 3 3 1 2 0
155 CHL 1952 2 2 4 3 2 3 3 1 2 0
155 CHL 1953 2 2 4 3 2 3 3 1 2 0
155 CHL 1954 2 2 4 3 2 3 3 1 2 0
155 CHL 1955 3 3 4 4 2 3 5 0 5 0
155 CHL 1956 3 3 4 4 2 3 5 0 5 0
155 CHL 1957 3 3 4 4 2 3 5 0 5 0
155 CHL 1958 3 3 4 4 2 3 5 0 5 0
155 CHL 1959 3 3 4 4 2 3 5 0 5 0
155 CHL 1960 3 3 4 4 2 3 5 0 5 0
155 CHL 1961 3 3 4 4 2 3 5 0 5 0
155 CHL 1962 3 3 4 4 2 3 5 0 5 0
155 CHL 1963 3 3 4 4 2 3 5 0 5 0
155 CHL 1964 3 3 4 5 2 3 6 0 6 0
155 CHL 1965 3 3 4 5 2 3 6 0 6 0
155 CHL 1966 3 3 4 5 2 3 6 0 6 0
155 CHL 1967 3 3 4 5 2 3 6 0 6 0
155 CHL 1968 3 3 4 5 2 3 6 0 6 0
155 CHL 1969 3 3 4 5 2 3 6 0 6 0
155 CHL 1970 3 3 4 5 2 3 6 0 6 0
155 CHL 1971 3 3 4 5 2 3 6 0 6 0
155 CHL 1972 3 3 4 5 2 3 6 0 6 0
155 CHL 1973 1 0 0 1 4 1 0 7 -7 0
155 CHL 1974 1 0 0 1 4 1 0 7 -7 0
155 CHL 1975 1 0 0 1 4 1 0 7 -7 0
155 CHL 1976 1 0 0 1 4 1 0 7 -7 0
155 CHL 1977 1 0 0 1 4 1 0 7 -7 0
155 CHL 1978 1 0 0 1 4 1 0 7 -7 0
155 CHL 1979 1 0 0 1 4 1 0 7 -7 0
155 CHL 1980 1 0 0 1 4 1 0 7 -7 0
155 CHL 1981 2 0 0 1 4 1 0 7 -7 0
155 CHL 1982 2 0 0 1 4 1 0 7 -7 0
155 CHL 1983 2 0 0 1 4 2 0 6 -6 0
155 CHL 1984 2 0 0 1 4 2 0 6 -6 0
155 CHL 1985 2 0 0 1 4 2 0 6 -6 0
155 CHL 1986 2 0 0 1 4 2 0 6 -6 0
155 CHL 1987 2 0 0 1 4 2 0 6 -6 0
155 CHL 1988 2 0 0 2 3 4 2 3 -1 0
155 CHL 1989 2 2 4 7 2 4 8 0 8 0
155 CHL 1990 2 2 4 7 2 4 8 0 8 0
155 CHL 1991 2 2 4 7 2 4 8 0 8 0
155 CHL 1992 2 2 4 7 2 4 8 0 8 0
155 CHL 1993 2 2 4 7 2 4 8 0 8 0
155 CHL 1994 2 2 4 7 2 4 8 0 8 0
155 CHL 1995 2 2 4 7 2 4 8 0 8 0
155 CHL 1996 2 2 4 7 2 4 8 0 8 0
155 CHL 1997 2 2 4 7 2 4 8 0 8 0
155 CHL 1998 2 2 4 7 2 4 8 0 8 0
155 CHL 1999 2 2 4 7 2 4 8 0 8 0
155 CHL 2000 3 3 4 7 2 4 9 0 9 0
155 CHL 2001 3 3 4 7 2 4 9 0 9 0
155 CHL 2002 3 3 4 7 2 4 9 0 9 0
155 CHL 2003 3 3 4 7 2 4 9 0 9 0
155 CHL 2004 3 3 4 7 2 4 9 0 9 0
155 CHL 2005 3 3 4 7 2 4 9 0 9 0
155 CHL 2006 3 3 4 7 5 5 10 0 10 0
155 CHL 2007 3 3 4 7 5 5 10 0 10 0
160 ARG 1816 2 1 4 1 3 3 1 6 -5 3
160 ARG 1817 2 1 4 1 3 3 1 6 -5 3
160 ARG 1818 2 1 4 1 3 3 1 6 -5 3
160 ARG 1819 2 1 4 1 3 3 1 6 -5 3
160 ARG 1820 2 1 4 1 3 3 1 6 -5 3
160 ARG 1821 2 1 4 1 3 3 1 6 -5 3
160 ARG 1822 2 1 4 1 3 3 1 6 -5 3
160 ARG 1823 2 1 4 1 3 3 1 6 -5 3
160 ARG 1824 2 1 4 1 3 3 1 6 -5 3
160 ARG 1825 2 1 4 1 3 3 1 6 -5 0
160 ARG 1826 2 1 4 1 3 3 1 6 -5 0
