CCODE SCODE STARTDATE STARTYEAR ENDDATE ENDYEAR XRREG XRCOMP XROPEN XCONST PARREG PARCOMP DEMOCRACY AUTOCRACY POLITY ORIGIN
812 LAO 1/5/1954 1954 4/5/1958 1958 -88 -88 -88 -88 -88 -88 -88 -88 -88 4
812 LAO 5/5/1958 1958 1/1/1960 1960 3 3 4 5 5 5 8 0 8 0
812 LAO 2/1/1960 1960 3/5/1961 1961 1 0 0 3 3 3 1 2 -1 0
812 LAO 4/5/1961 1961 14/9/1973 1973 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
812 LAO 15/9/1973 1973 2/12/1975 1975 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
812 LAO 3/12/1975 1975 31/12/2007 2007 2 1 4 3 4 1 0 7 -7 0
815 VNM 1/1/1816 1816 1/1/1893 1893 . . . . . . . . -10 8
816 DRV 1/5/1954 1954 15/1/1960 1960 2 1 4 1 4 1 0 9 -9 4
816 DRV 16/1/1960 1960 3/9/1969 1969 2 1 4 2 4 1 0 8 -8 0
816 DRV 4/9/1969 1969 31/12/2007 2007 2 1 4 3 4 1 0 7 -7 0
817 RVN 1/5/1954 1954 1/11/1963 1963 2 1 4 3 3 3 1 4 -3 4
817 RVN 2/11/1963 1963 11/6/1965 1965 1 0 0 1 3 3 1 4 -3 0
817 RVN 12/6/1965 1965 29/3/1973 1973 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
817 RVN 30/3/1973 1973 30/4/1975 1975 2 1 4 3 3 3 1 4 -3 2
820 MAL 31/8/1957 1957 15/5/1969 1969 3 3 4 7 5 5 10 0 10 0
820 MAL 16/5/1969 1969 19/2/1971 1971 2 2 4 3 3 3 3 2 1 0
820 MAL 20/2/1971 1971 15/6/1995 1995 2 2 4 5 3 3 5 1 4 0
820 MAL 16/6/1995 1995 31/12/2007 2007 2 2 4 4 3 3 4 1 3 0
830 SIN 9/8/1965 1965 31/12/2007 2007 2 2 4 3 4 2 2 4 -2 4
835 BRU 1/7/1983 1983 30/6/1984 1984 . . . . . . . . -6 7
835 BRU 1/1/1984 1984 30/6/1983 1983 . . . . . . . . -5 7
835 BRU 1/7/1984 1984 30/6/1987 1987 . . . . . . . . -5 7
835 BRU 1/7/1987 1987 30/6/1989 1989 . . . . . . . . -6 7
835 BRU 1/7/1989 1989 30/6/1991 1991 . . . . . . . . -5 7
835 BRU 1/7/1991 1991 30/6/2001 2001 . . . . . . . . -8 7
835 BRU 1/7/2001 2001 31/12/2007 2007 . . . . . . . . -5 7
840 PHI 4/7/1946 1946 30/6/1950 1950 3 3 4 3 3 3 4 2 2 1
840 PHI 1/7/1950 1950 11/11/1969 1969 3 3 4 5 3 3 6 1 5 0
840 PHI 12/11/1969 1969 23/9/1972 1972 3 3 4 3 3 3 4 2 2 0
840 PHI 24/9/1972 1972 17/1/1981 1981 2 1 4 1 4 1 0 9 -9 0
840 PHI 18/1/1981 1981 30/6/1982 1982 2 1 4 2 4 1 0 8 -8 0
840 PHI 1/7/1982 1982 21/8/1983 1983 2 1 4 2 4 2 0 7 -7 0
840 PHI 22/8/1983 1983 25/2/1986 1986 2 1 4 2 3 2 0 6 -6 0
840 PHI 26/2/1986 1986 2/2/1987 1987 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
840 PHI 3/2/1987 1987 31/12/1991 1991 3 3 4 7 2 3 8 0 8 0
840 PHI 1/1/1992 1992 31/12/2007 2007 3 3 4 6 2 4 8 0 8 0
850 INS 17/8/1945 1945 30/6/1946 1946 2 1 4 1 1 0 0 5 -5 0
850 INS 1/7/1946 1946 30/6/1948 1948 2 1 4 7 1 0 4 2 2 0
850 INS 1/7/1948 1948 15/8/1950 1950 2 1 4 7 2 3 5 2 3 0
850 INS 16/8/1950 1950 14/3/1957 1957 2 1 4 5 3 3 3 3 0 0
850 INS 15/3/1957 1957 5/7/1959 1959 2 1 4 4 3 3 2 3 -1 0
850 INS 6/7/1959 1959 12/3/1966 1966 2 1 4 3 3 2 0 5 -5 0
850 INS 13/3/1966 1966 12/3/1967 1967 2 1 4 3 4 2 0 6 -6 0
850 INS 13/3/1967 1967 21/5/1998 1998 2 1 4 2 4 2 0 7 -7 0
850 INS 22/5/1998 1998 20/10/1999 1999 2 1 4 3 3 2 0 5 -5 0
850 INS 21/10/1999 1999 19/10/2004 2004 2 2 4 6 3 4 7 1 6 0
850 INS 20/10/2004 2004 31/12/2007 2007 3 3 4 7 3 4 9 1 8 0
860 ETM 20/5/2002 2002 16/3/2006 2006 2 2 4 7 2 0 6 0 6 0
860 ETM 17/3/2006 2006 31/12/2007 2007 2 2 4 7 2 3 7 0 7 0
900 AUL 1/1/1901 1901 31/12/2007 2007 3 3 4 7 5 5 10 0 10 0
910 PNG 16/9/1975 1975 31/12/2007 2007 3 3 4 7 5 5 10 0 10 0
920 NEW 1/9/1907 1907 31/12/2007 2007 3 3 4 7 5 5 10 0 10 1
940 SOL 7/7/1978 1978 5/8/1980 1980 3 3 4 7 1 0 7 0 7 0
940 SOL 6/8/1980 1980 8/10/1990 1990 3 3 4 7 2 0 7 0 7 0
940 SOL 9/10/1990 1990 4/6/2000 2000 3 3 4 7 2 3 8 0 8 0
940 SOL 5/6/2000 2000 9/7/2003 2003 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
940 SOL 10/7/2003 2003 14/8/2004 2004 -66 -66 -66 -66 -66 -66 -66 -66 -66 0
940 SOL 15/8/2004 2004 31/12/2007 2007 3 3 4 7 3 4 9 1 8 0
950 FJI 10/10/1970 1970 5/12/1987 1987 3 3 4 7 2 4 9 0 9 0
950 FJI 6/12/1987 1987 25/7/1990 1990 1 0 0 3 3 2 0 3 -3 0
950 FJI 26/7/1990 1990 16/5/1999 1999 2 2 4 6 3 3 6 1 5 0
950 FJI 17/5/1999 1999 4/7/2000 2000 2 2 4 6 3 4 7 1 6 0
950 FJI 5/7/2000 2000 1/11/2001 2001 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
950 FJI 2/11/2001 2001 23/11/2004 2004 2 2 4 6 3 3 6 1 5 0
950 FJI 24/11/2004 2004 4/12/2006 2006 2 2 4 6 3 4 7 1 6 0
950 FJI 5/12/2006 2006 11/4/2007 2007 1 0 0 3 3 2 0 3 -3 0
950 FJI 12/4/2007 2007 31/12/2007 2007 1 0 0 2 3 2 0 4 -4 0
